               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
 DSO 2     3620,          ,          ,          ,          ,0.270     ,0.091     ,0.369     ,0.0234    ,  28064202
 DSO 1     3627,2.413     ,0.20      ,4.17      ,0.0595    ,          ,          ,          ,          ,  28072726
 DSO 2     3621,          ,          ,          ,          ,0.468     ,0.012     ,0.349     ,0.0063    ,  28074202
 DSO 1     3628,2.270     ,1.19      ,1.39      ,0.0298    ,          ,          ,          ,          ,  28082726
 DSO 2     3622,          ,          ,          ,          ,0.488     ,0.151     ,0.468     ,0.0115    ,  28084202
 DSO 1     3629,2.190     ,0.79      ,1.79      ,0.0377    ,          ,          ,          ,          ,  28092726
 DSO 2     3623,          ,          ,          ,          ,0.210     ,0.310     ,-0.028    ,0.0143    ,  28094202
 DSO 1     3630,1.968     ,0.79      ,4.76      ,0.0258    ,          ,          ,          ,          ,  28102726
 DSO 2     3624,          ,          ,          ,          ,0.091     ,-0.087    ,0.290     ,0.0147    ,  28104202
 DSO 1     3631,2.127     ,-0.60     ,2.18      ,0.0407    ,          ,          ,          ,          ,  28112726
 DSO 2     3625,          ,          ,          ,          ,0.210     ,-0.127    ,0.468     ,0.0139    ,  28114202
 DSO 1     3632,2.159     ,0.00      ,0.20      ,0.0357    ,          ,          ,          ,          ,  28122726
 DSO 2     3626,          ,          ,          ,          ,-0.127    ,0.329     ,0.329     ,0.0163    ,  28124202
 DSO 1     3633,2.254     ,2.78      ,0.99      ,0.0377    ,          ,          ,          ,          ,  28132726
 DSO 2     3627,          ,          ,          ,          ,0.587     ,0.349     ,0.250     ,0.0206    ,  28134202
 DSO 1     3634,2.333     ,2.58      ,0.40      ,0.0347    ,          ,          ,          ,          ,  28142726
 DSO 2     3628,          ,          ,          ,          ,0.151     ,-0.008    ,0.468     ,0.0143    ,  28144202
 DSO 1     3635,2.302     ,3.77      ,0.20      ,0.0397    ,          ,          ,          ,          ,  28152726
 DSO 2     3629,          ,          ,          ,          ,0.151     ,0.369     ,0.369     ,0.0115    ,  28154202
 DSO 1     3636,2.190     ,3.17      ,2.18      ,0.0367    ,          ,          ,          ,          ,  28162726
 DSO 2     3630,          ,          ,          ,          ,0.071     ,-0.127    ,0.052     ,0.0071    ,  28164202
 DSO 1     3637,2.317     ,-1.59     ,0.00      ,0.0288    ,          ,          ,          ,          ,  28172726
 DSO 2     3631,          ,          ,          ,          ,0.468     ,0.448     ,0.349     ,0.0135    ,  28174202
 DSO 1     3638,2.143     ,-0.40     ,3.77      ,0.0397    ,          ,          ,          ,          ,  28182726
 DSO 2     3632,          ,          ,          ,          ,0.151     ,0.012     ,0.448     ,0.0131    ,  28184202
 DSO 1     3639,2.238     ,-0.79     ,2.58      ,0.0367    ,          ,          ,          ,          ,  28192726
 DSO 2     3633,          ,          ,          ,          ,0.369     ,0.171     ,0.806     ,0.0119    ,  28194202
 DSO 1     3640,1.937     ,0.99      ,2.38      ,0.0288    ,          ,          ,          ,          ,  28202726
 DSO 2     3634,          ,          ,          ,          ,-0.028    ,0.012     ,0.190     ,0.0167    ,  28204202
 DSO 1     3641,2.143     ,-1.79     ,3.77      ,0.0238    ,          ,          ,          ,          ,  28212726
 DSO 2     3635,          ,          ,          ,          ,0.448     ,0.151     ,0.806     ,0.0187    ,  28214202
 DSO 1     3642,2.095     ,0.00      ,4.17      ,0.0317    ,          ,          ,          ,          ,  28222726
 DSO 2     3636,          ,          ,          ,          ,0.687     ,0.369     ,0.270     ,0.0135    ,  28224202
 DSO 1     3643,2.397     ,1.19      ,3.57      ,0.0387    ,          ,          ,          ,          ,  28232726
 DSO 2     3637,          ,          ,          ,          ,0.250     ,0.032     ,0.210     ,0.0079    ,  28234202
 DSO 1     3644,2.238     ,-0.79     ,2.98      ,0.0446    ,          ,          ,          ,          ,  28242726
 DSO 2     3638,          ,          ,          ,          ,0.091     ,0.250     ,-0.008    ,0.0028    ,  28244202
 DSO 1     3645,1.984     ,1.19      ,3.97      ,0.0427    ,          ,          ,          ,          ,  28252726
 DSO 2     3639,          ,          ,          ,          ,0.270     ,-0.167    ,0.091     ,0.0071    ,  28254202
 DSO 1     3646,1.857     ,-3.17     ,5.95      ,0.0367    ,          ,          ,          ,          ,  28262726
 DSO 2     3640,          ,          ,          ,          ,0.329     ,0.071     ,0.528     ,0.0115    ,  28264202
 DSO 1     3647,1.825     ,-2.18     ,1.79      ,0.0367    ,          ,          ,          ,          ,  28272726
 DSO 2     3641,          ,          ,          ,          ,0.369     ,0.409     ,0.508     ,0.0028    ,  28274202
 DSO 1     3648,2.127     ,-1.98     ,-0.99     ,0.0397    ,          ,          ,          ,          ,  28282726
 DSO 2     3642,          ,          ,          ,          ,0.310     ,0.111     ,0.429     ,0.0155    ,  28284202
 DSO 1     3649,2.048     ,-0.40     ,3.77      ,0.0317    ,          ,          ,          ,          ,  28292726
 DSO 2     3643,          ,          ,          ,          ,0.071     ,0.171     ,0.369     ,0.0218    ,  28294202
 DSO 1     3650,2.222     ,3.17      ,5.95      ,0.0367    ,          ,          ,          ,          ,  28302726
 DSO 2     3644,          ,          ,          ,          ,0.250     ,0.190     ,0.468     ,0.0155    ,  28304202
 DSO 1     3651,2.175     ,-0.40     ,2.78      ,0.0536    ,          ,          ,          ,          ,  28312726
 DSO 2     3645,          ,          ,          ,          ,0.190     ,-0.167    ,0.607     ,0.0171    ,  28314202
 DSO 1     3652,2.302     ,2.58      ,4.37      ,0.0476    ,          ,          ,          ,          ,  28322726
 DSO 2     3646,          ,          ,          ,          ,0.071     ,0.369     ,0.230     ,0.0099    ,  28324202
 DSO 1     3653,2.175     ,2.18      ,0.79      ,0.0427    ,          ,          ,          ,          ,  28332726
 DSO 2     3647,          ,          ,          ,          ,0.190     ,0.171     ,0.250     ,0.0067    ,  28334202
 DSO 1     3654,1.841     ,0.00      ,4.17      ,0.0357    ,          ,          ,          ,          ,  28342726
 DSO 2     3648,          ,          ,          ,          ,0.190     ,0.230     ,0.290     ,0.0099    ,  28344202
 DSO 1     3655,2.159     ,-0.40     ,0.40      ,0.0347    ,          ,          ,          ,          ,  28352726
 DSO 2     3649,          ,          ,          ,          ,0.627     ,0.131     ,0.468     ,0.0063    ,  28354202
 DSO 1     3656,2.254     ,0.99      ,2.78      ,0.0337    ,          ,          ,          ,          ,  28362726
 DSO 2     3650,          ,          ,          ,          ,0.329     ,0.091     ,0.290     ,0.0119    ,  28364202
 DSO 1     3657,2.175     ,1.59      ,0.40      ,0.0317    ,          ,          ,          ,          ,  28372726
 DSO 2     3651,          ,          ,          ,          ,0.409     ,0.171     ,0.587     ,0.0063    ,  28374202
 DSO 1     3658,2.222     ,-0.99     ,4.37      ,0.0466    ,          ,          ,          ,          ,  28382726
 DSO 2     3652,          ,          ,          ,          ,0.389     ,0.190     ,0.349     ,0.0119    ,  28384202
 DSO 1     3659,2.286     ,0.00      ,1.79      ,0.0456    ,          ,          ,          ,          ,  28392726
 DSO 2     3653,          ,          ,          ,          ,0.349     ,0.329     ,0.508     ,0.0119    ,  28394202
 DSO 1     3660,2.063     ,0.60      ,0.79      ,0.0516    ,          ,          ,          ,          ,  28402726
 DSO 2     3654,          ,          ,          ,          ,0.310     ,0.091     ,-0.226    ,0.0075    ,  28404202
 DSO 1     3661,2.222     ,0.40      ,-0.20     ,0.0486    ,          ,          ,          ,          ,  28412726
 DSO 2     3655,          ,          ,          ,          ,0.111     ,0.369     ,-0.187    ,0.0127    ,  28414202
 DSO 1     3662,1.746     ,-2.38     ,0.99      ,0.0377    ,          ,          ,          ,          ,  28422726
 DSO 2     3656,          ,          ,          ,          ,0.032     ,0.290     ,0.548     ,0.0099    ,  28424202
 DSO 1     3663,2.079     ,-1.19     ,2.98      ,0.0377    ,          ,          ,          ,          ,  28432726
 DSO 2     3657,          ,          ,          ,          ,0.429     ,0.032     ,0.369     ,0.0048    ,  28434202
 DSO 1     3664,2.111     ,0.79      ,1.39      ,0.0377    ,          ,          ,          ,          ,  28442726
 DSO 2     3658,          ,          ,          ,          ,0.171     ,0.012     ,0.369     ,0.0123    ,  28444202
 DSO 1     3665,2.016     ,0.20      ,2.78      ,0.0327    ,          ,          ,          ,          ,  28452726
 DSO 2     3659,          ,          ,          ,          ,0.389     ,0.012     ,0.448     ,0.0179    ,  28454202
 DSO 1     3666,2.063     ,0.00      ,3.37      ,0.0556    ,          ,          ,          ,          ,  28462726
 DSO 2     3660,          ,          ,          ,          ,0.290     ,0.369     ,0.726     ,0.0127    ,  28464202
 DSO 1     3667,2.254     ,-1.39     ,0.00      ,0.0585    ,          ,          ,          ,          ,  28472726
 DSO 2     3661,          ,          ,          ,          ,0.210     ,0.071     ,0.627     ,0.0198    ,  28474202
 DSO 1     3668,2.254     ,0.60      ,3.57      ,0.0486    ,          ,          ,          ,          ,  28482726
 DSO 2     3662,          ,          ,          ,          ,0.131     ,0.171     ,0.210     ,0.0107    ,  28484202
 DSO 1     3669,1.905     ,1.79      ,0.99      ,0.0427    ,          ,          ,          ,          ,  28492726
 DSO 2     3663,          ,          ,          ,          ,0.389     ,0.111     ,-0.008    ,0.0099    ,  28494202
 DSO 1     3670,2.032     ,1.59      ,1.98      ,0.0288    ,          ,          ,          ,          ,  28502726
 DSO 2     3664,          ,          ,          ,          ,0.131     ,0.190     ,0.369     ,0.0087    ,  28504202
 DSO 1     3671,2.079     ,-2.38     ,0.99      ,0.0437    ,          ,          ,          ,          ,  28512726
 DSO 2     3665,          ,          ,          ,          ,0.210     ,0.369     ,0.270     ,0.0016    ,  28514202
 DSO 1     3672,1.905     ,-0.79     ,3.17      ,0.0129    ,          ,          ,          ,          ,  28522726
 DSO 2     3666,          ,          ,          ,          ,0.349     ,0.250     ,0.468     ,0.0155    ,  28524202
 DSO 1     3673,2.016     ,-1.19     ,-1.19     ,0.0337    ,          ,          ,          ,          ,  28532726
 DSO 2     3667,          ,          ,          ,          ,0.230     ,0.151     ,0.151     ,0.0171    ,  28534202
 DSO 1     3674,1.984     ,-1.59     ,3.37      ,0.0446    ,          ,          ,          ,          ,  28542726
 DSO 2     3668,          ,          ,          ,          ,0.409     ,-0.008    ,0.448     ,0.0175    ,  28544202
 DSO 1     3675,2.143     ,-2.18     ,1.39      ,0.0466    ,          ,          ,          ,          ,  28552726
 DSO 2     3669,          ,          ,          ,          ,0.210     ,0.230     ,0.687     ,0.0175    ,  28554202
 DSO 1     3676,2.032     ,-1.79     ,2.38      ,0.0367    ,          ,          ,          ,          ,  28562726
 DSO 2     3670,          ,          ,          ,          ,0.587     ,0.190     ,0.349     ,0.0107    ,  28564202
 DSO 1     3677,2.175     ,4.96      ,4.37      ,0.0516    ,          ,          ,          ,          ,  28572726
 DSO 2     3671,          ,          ,          ,          ,0.290     ,0.250     ,0.171     ,0.0087    ,  28574202
 DSO 1     3678,2.206     ,0.60      ,4.96      ,0.0605    ,          ,          ,          ,          ,  28582726
 DSO 2     3672,          ,          ,          ,          ,0.071     ,0.091     ,0.369     ,0.0111    ,  28584202
 DSO 1     3679,1.889     ,-2.98     ,2.58      ,0.0397    ,          ,          ,          ,          ,  28592726
 DSO 2     3673,          ,          ,          ,          ,0.230     ,0.171     ,0.091     ,0.0048    ,  28594202
 DSO 1     3680,1.825     ,-0.40     ,4.96      ,0.0248    ,          ,          ,          ,          ,  28602726
 DSO 2     3674,          ,          ,          ,          ,0.389     ,0.171     ,0.091     ,0.0079    ,  28604202
 DSO 1     3681,1.937     ,0.99      ,2.58      ,0.0417    ,          ,          ,          ,          ,  28612726
 DSO 2     3675,          ,          ,          ,          ,0.389     ,0.012     ,0.508     ,0.0210    ,  28614202
 DSO 1     3682,2.127     ,-0.60     ,5.16      ,0.0198    ,          ,          ,          ,          ,  28622726
 DSO 2     3676,          ,          ,          ,          ,0.389     ,0.329     ,0.250     ,0.0163    ,  28624202
 DSO 1     3683,2.238     ,-0.79     ,2.98      ,0.0367    ,          ,          ,          ,          ,  28632726
 DSO 2     3677,          ,          ,          ,          ,0.369     ,0.250     ,0.508     ,0.0190    ,  28634202
 DSO 1     3684,2.143     ,-0.79     ,0.20      ,0.0327    ,          ,          ,          ,          ,  28642726
 DSO 2     3678,          ,          ,          ,          ,0.409     ,0.190     ,0.349     ,0.0155    ,  28644202
 DSO 1     3685,2.000     ,2.58      ,3.77      ,0.0536    ,          ,          ,          ,          ,  28652726
 DSO 2     3679,          ,          ,          ,          ,0.409     ,-0.087    ,0.230     ,0.0111    ,  28654202
 DSO 1     3686,2.206     ,2.38      ,2.58      ,0.0397    ,          ,          ,          ,          ,  28662726
 DSO 2     3680,          ,          ,          ,          ,0.290     ,-0.048    ,0.290     ,0.0075    ,  28664202
 DSO 1     3687,2.111     ,-1.98     ,3.77      ,0.0367    ,          ,          ,          ,          ,  28672726
 DSO 2     3681,          ,          ,          ,          ,0.230     ,0.032     ,0.409     ,0.0083    ,  28674202
 DSO 1     3688,2.111     ,-0.60     ,3.57      ,0.0317    ,          ,          ,          ,          ,  28682726
 DSO 2     3682,          ,          ,          ,          ,0.389     ,0.032     ,0.131     ,0.0095    ,  28684202
 DSO 1     3689,2.079     ,0.20      ,3.57      ,0.0466    ,          ,          ,          ,          ,  28692726
