               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 1     2066,2.143     ,1.19      ,2.38      ,0.0734    ,          ,          ,          ,          ,  12460310
 DSO 2     2060,          ,          ,          ,          ,0.270     ,0.548     ,0.448     ,0.0214    ,  12462928
 DSO 1     2067,2.365     ,-0.99     ,-0.60     ,0.1190    ,          ,          ,          ,          ,  12470310
 DSO 2     2061,          ,          ,          ,          ,0.310     ,0.111     ,0.567     ,0.0214    ,  12472928
 DSO 1     2068,2.222     ,-2.78     ,1.79      ,0.0635    ,          ,          ,          ,          ,  12480310
 DSO 2     2062,          ,          ,          ,          ,0.548     ,0.726     ,0.825     ,0.0159    ,  12482928
 DSO 1     2069,2.159     ,4.17      ,1.98      ,0.1310    ,          ,          ,          ,          ,  12490310
 DSO 2     2063,          ,          ,          ,          ,0.706     ,0.548     ,0.567     ,0.0218    ,  12492928
 DSO 1     2070,2.333     ,0.99      ,2.78      ,0.0893    ,          ,          ,          ,          ,  12500310
 DSO 2     2064,          ,          ,          ,          ,0.508     ,0.250     ,0.766     ,0.0234    ,  12502928
 DSO 1     2071,2.222     ,-2.18     ,1.59      ,0.0496    ,          ,          ,          ,          ,  12510310
 DSO 2     2065,          ,          ,          ,          ,0.687     ,0.508     ,0.548     ,0.0218    ,  12512928
 DSO 1     2072,2.143     ,-3.17     ,0.99      ,0.0456    ,          ,          ,          ,          ,  12520310
 DSO 2     2066,          ,          ,          ,          ,0.290     ,-0.028    ,0.151     ,0.0139    ,  12522928
 DSO 1     2073,2.127     ,-0.40     ,-0.79     ,0.0675    ,          ,          ,          ,          ,  12530310
 DSO 2     2067,          ,          ,          ,          ,0.310     ,0.230     ,0.151     ,0.0119    ,  12532928
 DSO 1     2074,2.317     ,0.40      ,4.76      ,0.0595    ,          ,          ,          ,          ,  12540310
 DSO 2     2068,          ,          ,          ,          ,0.171     ,0.032     ,0.528     ,0.0167    ,  12542928
 DSO 1     2075,1.984     ,0.20      ,1.39      ,0.0992    ,          ,          ,          ,          ,  12550310
 DSO 2     2069,          ,          ,          ,          ,0.310     ,0.052     ,0.587     ,0.0103    ,  12552928
 DSO 1     2076,2.492     ,0.99      ,-0.20     ,0.0536    ,          ,          ,          ,          ,  12560310
 DSO 2     2070,          ,          ,          ,          ,0.905     ,0.766     ,0.548     ,0.0175    ,  12562928
 DSO 1     2077,2.413     ,1.79      ,4.17      ,0.0774    ,          ,          ,          ,          ,  12570310
 DSO 2     2071,          ,          ,          ,          ,0.964     ,0.667     ,0.865     ,0.0222    ,  12572928
 DSO 1     2078,2.190     ,0.79      ,3.77      ,0.0833    ,          ,          ,          ,          ,  12580310
 DSO 2     2072,          ,          ,          ,          ,0.726     ,0.349     ,0.865     ,0.0175    ,  12582928
 DSO 1     2079,2.254     ,1.19      ,2.18      ,0.0853    ,          ,          ,          ,          ,  12590310
 DSO 2     2073,          ,          ,          ,          ,0.865     ,0.607     ,0.944     ,0.0171    ,  12592928
 DSO 1     2080,2.222     ,-2.18     ,4.76      ,0.0317    ,          ,          ,          ,          ,  12600310
 DSO 2     2074,          ,          ,          ,          ,0.032     ,-0.127    ,0.429     ,0.0171    ,  12602928
 DSO 1     2081,2.111     ,-0.99     ,4.96      ,0.0337    ,          ,          ,          ,          ,  12610310
 DSO 2     2075,          ,          ,          ,          ,0.349     ,0.151     ,0.052     ,0.0147    ,  12612928
 DSO 1     2082,2.317     ,-0.60     ,2.78      ,0.0734    ,          ,          ,          ,          ,  12620310
 DSO 2     2076,          ,          ,          ,          ,0.528     ,0.210     ,0.766     ,0.0107    ,  12622928
 DSO 1     2083,2.302     ,-0.40     ,3.37      ,0.0258    ,          ,          ,          ,          ,  12630310
 DSO 2     2077,          ,          ,          ,          ,0.310     ,0.230     ,0.329     ,0.0155    ,  12632928
 DSO 1     2084,2.317     ,1.59      ,2.38      ,0.0873    ,          ,          ,          ,          ,  12640310
 DSO 2     2078,          ,          ,          ,          ,0.825     ,0.567     ,0.587     ,0.0230    ,  12642928
 DSO 1     2085,2.127     ,1.79      ,4.17      ,0.0893    ,          ,          ,          ,          ,  12650310
 DSO 2     2079,          ,          ,          ,          ,0.786     ,0.329     ,0.706     ,0.0230    ,  12652928
 DSO 1     2086,2.540     ,3.57      ,5.75      ,0.1012    ,          ,          ,          ,          ,  12660310
 DSO 2     2080,          ,          ,          ,          ,0.369     ,0.468     ,0.885     ,0.0190    ,  12662928
 DSO 1     2087,2.254     ,2.18      ,2.98      ,0.0734    ,          ,          ,          ,          ,  12670310
 DSO 2     2081,          ,          ,          ,          ,0.627     ,0.548     ,0.508     ,0.0183    ,  12672928
 DSO 1     2088,2.238     ,-2.78     ,2.58      ,0.0516    ,          ,          ,          ,          ,  12680310
 DSO 2     2082,          ,          ,          ,          ,0.310     ,0.726     ,0.806     ,0.0206    ,  12682928
 DSO 1     2089,2.317     ,0.40      ,1.19      ,0.0397    ,          ,          ,          ,          ,  12690310
 DSO 2     2083,          ,          ,          ,          ,0.290     ,0.290     ,0.409     ,0.0139    ,  12692928
 DSO 1     2090,2.159     ,0.20      ,2.58      ,0.0615    ,          ,          ,          ,          ,  12700310
 DSO 2     2084,          ,          ,          ,          ,0.429     ,0.111     ,0.548     ,0.0194    ,  12702928
 DSO 1     2091,2.317     ,1.79      ,1.39      ,0.0595    ,          ,          ,          ,          ,  12710310
 DSO 2     2085,          ,          ,          ,          ,0.190     ,-0.087    ,0.528     ,0.0206    ,  12712928
 DSO 1     2092,2.111     ,-0.79     ,1.98      ,0.0615    ,          ,          ,          ,          ,  12720310
 DSO 2     2086,          ,          ,          ,          ,0.270     ,0.111     ,0.389     ,0.0159    ,  12722928
 DSO 1     2093,2.492     ,-0.79     ,4.56      ,0.0992    ,          ,          ,          ,          ,  12730310
 DSO 2     2087,          ,          ,          ,          ,0.389     ,0.706     ,0.706     ,0.0167    ,  12732928
 DSO 1     2094,2.286     ,0.99      ,1.59      ,0.0853    ,          ,          ,          ,          ,  12740310
 DSO 2     2088,          ,          ,          ,          ,0.627     ,0.230     ,1.143     ,0.0175    ,  12742928
 DSO 1     2095,2.270     ,2.98      ,3.57      ,0.0952    ,          ,          ,          ,          ,  12750310
 DSO 2     2089,          ,          ,          ,          ,0.369     ,0.706     ,0.865     ,0.0206    ,  12752928
 DSO 1     2096,2.032     ,0.79      ,2.58      ,0.0556    ,          ,          ,          ,          ,  12760310
 DSO 2     2090,          ,          ,          ,          ,0.448     ,0.687     ,0.885     ,0.0234    ,  12762928
 DSO 1     2097,2.016     ,-0.79     ,3.37      ,0.0655    ,          ,          ,          ,          ,  12770310
 DSO 2     2091,          ,          ,          ,          ,0.171     ,-0.087    ,0.270     ,0.0194    ,  12772928
 DSO 1     2098,2.063     ,1.39      ,4.37      ,0.0694    ,          ,          ,          ,          ,  12780310
 DSO 2     2092,          ,          ,          ,          ,0.389     ,0.270     ,0.607     ,0.0131    ,  12782928
 DSO 1     2099,2.000     ,-1.98     ,1.79      ,0.0377    ,          ,          ,          ,          ,  12790310
 DSO 2     2093,          ,          ,          ,          ,0.210     ,0.190     ,0.349     ,0.0167    ,  12792928
 DSO 1     2100,2.222     ,-2.18     ,4.56      ,0.0913    ,          ,          ,          ,          ,  12800310
 DSO 2     2094,          ,          ,          ,          ,0.369     ,-0.048    ,0.329     ,0.0222    ,  12802928
 DSO 1     2101,2.143     ,4.17      ,1.39      ,0.0972    ,          ,          ,          ,          ,  12810310
 DSO 2     2095,          ,          ,          ,          ,0.468     ,0.310     ,0.825     ,0.0190    ,  12812928
 DSO 1     2102,2.429     ,0.60      ,3.97      ,0.1190    ,          ,          ,          ,          ,  12820310
 DSO 2     2096,          ,          ,          ,          ,0.647     ,0.389     ,0.746     ,0.0135    ,  12822928
 DSO 1     2103,2.302     ,1.39      ,1.19      ,0.0595    ,          ,          ,          ,          ,  12830310
 DSO 2     2097,          ,          ,          ,          ,0.627     ,0.528     ,0.706     ,0.0187    ,  12832928
 DSO 1     2104,2.206     ,0.79      ,1.98      ,0.0774    ,          ,          ,          ,          ,  12840310
 DSO 2     2098,          ,          ,          ,          ,0.786     ,0.587     ,0.706     ,0.0258    ,  12842928
 DSO 1     2105,2.000     ,0.79      ,4.56      ,0.0496    ,          ,          ,          ,          ,  12850310
 DSO 2     2099,          ,          ,          ,          ,0.429     ,0.012     ,0.488     ,0.0159    ,  12852928
 DSO 1     2106,2.159     ,-0.40     ,2.18      ,0.0833    ,          ,          ,          ,          ,  12860310
 DSO 2     2100,          ,          ,          ,          ,0.071     ,0.190     ,0.310     ,0.0198    ,  12862928
 DSO 1     2107,2.206     ,0.40      ,0.20      ,0.0734    ,          ,          ,          ,          ,  12870310
 DSO 2     2101,          ,          ,          ,          ,0.310     ,0.012     ,0.448     ,0.0206    ,  12872928
 DSO 1     2108,2.286     ,3.17      ,1.19      ,0.0813    ,          ,          ,          ,          ,  12880310
 DSO 2     2102,          ,          ,          ,          ,0.151     ,0.210     ,0.448     ,0.0163    ,  12882928
 DSO 1     2109,2.381     ,2.98      ,0.79      ,0.0714    ,          ,          ,          ,          ,  12890310
 DSO 2     2103,          ,          ,          ,          ,0.806     ,0.567     ,0.627     ,0.0282    ,  12892928
 DSO 1     2110,2.302     ,4.37      ,0.40      ,0.0794    ,          ,          ,          ,          ,  12900310
 DSO 2     2104,          ,          ,          ,          ,0.706     ,0.409     ,0.706     ,0.0171    ,  12902928
 DSO 1     2111,2.254     ,3.17      ,2.38      ,0.0754    ,          ,          ,          ,          ,  12910310
 DSO 2     2105,          ,          ,          ,          ,0.488     ,0.607     ,0.567     ,0.0171    ,  12912928
 DSO 1     2112,2.333     ,-1.39     ,0.00      ,0.0615    ,          ,          ,          ,          ,  12920310
 DSO 2     2106,          ,          ,          ,          ,0.687     ,0.766     ,0.647     ,0.0250    ,  12922928
 DSO 1     2113,2.175     ,0.20      ,3.97      ,0.0774    ,          ,          ,          ,          ,  12930310
 DSO 2     2107,          ,          ,          ,          ,0.488     ,0.111     ,0.290     ,0.0155    ,  12932928
 DSO 1     2114,2.238     ,-0.60     ,2.38      ,0.0754    ,          ,          ,          ,          ,  12940310
 DSO 2     2108,          ,          ,          ,          ,0.389     ,-0.087    ,0.310     ,0.0171    ,  12942928
 DSO 1     2115,1.984     ,1.39      ,2.78      ,0.0595    ,          ,          ,          ,          ,  12950310
 DSO 2     2109,          ,          ,          ,          ,0.508     ,0.250     ,0.607     ,0.0171    ,  12952928
 DSO 1     2116,2.175     ,-1.59     ,3.77      ,0.0476    ,          ,          ,          ,          ,  12960310
 DSO 2     2110,          ,          ,          ,          ,0.448     ,0.310     ,0.468     ,0.0254    ,  12962928
 DSO 1     2117,2.111     ,0.79      ,3.97      ,0.0694    ,          ,          ,          ,          ,  12970310
 DSO 2     2111,          ,          ,          ,          ,0.647     ,0.349     ,0.806     ,0.0175    ,  12972928
 DSO 1     2118,2.429     ,1.59      ,3.57      ,0.0794    ,          ,          ,          ,          ,  12980310
 DSO 2     2112,          ,          ,          ,          ,0.548     ,0.845     ,0.647     ,0.0202    ,  12982928
 DSO 1     2119,2.302     ,-0.60     ,2.98      ,0.0952    ,          ,          ,          ,          ,  12990310
 DSO 2     2113,          ,          ,          ,          ,0.468     ,0.349     ,0.528     ,0.0175    ,  12992928
 DSO 1     2120,2.016     ,1.59      ,3.97      ,0.0833    ,          ,          ,          ,          ,  13000310
 DSO 2     2114,          ,          ,          ,          ,0.627     ,0.409     ,0.706     ,0.0278    ,  13002928
 DSO 1     2121,1.889     ,-2.58     ,5.95      ,0.0734    ,          ,          ,          ,          ,  13010310
 DSO 2     2115,          ,          ,          ,          ,0.627     ,0.369     ,0.766     ,0.0250    ,  13012928
 DSO 1     2122,1.889     ,-1.98     ,1.59      ,0.0734    ,          ,          ,          ,          ,  13020310
 DSO 2     2116,          ,          ,          ,          ,0.349     ,-0.067    ,0.468     ,0.0163    ,  13022928
 DSO 1     2123,2.159     ,-1.59     ,-0.79     ,0.0813    ,          ,          ,          ,          ,  13030310
 DSO 2     2117,          ,          ,          ,          ,0.131     ,0.012     ,0.389     ,0.0139    ,  13032928
 DSO 1     2124,2.063     ,0.40      ,3.77      ,0.0635    ,          ,          ,          ,          ,  13040310
 DSO 2     2118,          ,          ,          ,          ,0.389     ,0.250     ,0.508     ,0.0194    ,  13042928
 DSO 1     2125,2.286     ,3.77      ,5.95      ,0.0774    ,          ,          ,          ,          ,  13050310
 DSO 2     2119,          ,          ,          ,          ,0.508     ,0.091     ,0.429     ,0.0103    ,  13052928
 DSO 1     2126,2.238     ,-0.20     ,3.17      ,0.1091    ,          ,          ,          ,          ,  13060310
 DSO 2     2120,          ,          ,          ,          ,0.647     ,0.528     ,0.845     ,0.0147    ,  13062928
 DSO 1     2127,2.349     ,2.98      ,4.17      ,0.1012    ,          ,          ,          ,          ,  13070310
 DSO 2     2121,          ,          ,          ,          ,0.687     ,0.409     ,0.528     ,0.0143    ,  13072928
 DSO 1     2128,2.206     ,2.58      ,0.79      ,0.0893    ,          ,          ,          ,          ,  13080310
 DSO 2     2122,          ,          ,          ,          ,0.488     ,0.587     ,0.607     ,0.0218    ,  13082928
 DSO 1     2129,1.873     ,0.40      ,3.97      ,0.0734    ,          ,          ,          ,          ,  13090310
 DSO 2     2123,          ,          ,          ,          ,0.587     ,0.389     ,0.806     ,0.0190    ,  13092928
