               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 1     2467,1.508     ,-0.60     ,0.60      ,0.0556    ,          ,          ,          ,          ,   16476965
 DSO 2     2462,          ,          ,          ,          ,-0.139    ,-0.020    ,0.305     ,0.0155    ,   16485183
 DSO 1     2468,1.587     ,-5.36     ,1.39      ,0.0635    ,          ,          ,          ,          ,   16486965
 DSO 2     2463,          ,          ,          ,          ,0.298     ,0.198     ,0.602     ,0.0198    ,   16495183
 DSO 1     2469,1.508     ,-0.20     ,-0.79     ,0.0298    ,          ,          ,          ,          ,   16496965
 DSO 2     2464,          ,          ,          ,          ,0.179     ,-0.060    ,0.507     ,0.0218    ,   16505183
 DSO 1     2470,1.508     ,-1.79     ,0.00      ,0.0476    ,          ,          ,          ,          ,   16506965
 DSO 2     2465,          ,          ,          ,          ,0.278     ,0.238     ,0.638     ,0.0234    ,   16515183
 DSO 1     2471,1.635     ,-3.57     ,-2.78     ,0.0595    ,          ,          ,          ,          ,   16516965
 DSO 2     2466,          ,          ,          ,          ,0.079     ,0.417     ,0.638     ,0.0187    ,   16525183
 DSO 1     2472,1.603     ,-0.99     ,-3.17     ,0.0635    ,          ,          ,          ,          ,   16526965
 DSO 2     2467,          ,          ,          ,          ,-0.099    ,-0.456    ,0.400     ,0.0155    ,   16535183
 DSO 1     2473,1.540     ,-1.98     ,1.39      ,0.0456    ,          ,          ,          ,          ,   16536965
 DSO 2     2468,          ,          ,          ,          ,0.000     ,-0.198    ,0.293     ,0.0147    ,   16545183
 DSO 1     2474,1.683     ,-0.60     ,-2.18     ,0.0556    ,          ,          ,          ,          ,   16546965
 DSO 2     2469,          ,          ,          ,          ,-0.238    ,-0.437    ,0.317     ,0.0171    ,   16555183
 DSO 1     2475,1.556     ,-1.59     ,0.00      ,0.0595    ,          ,          ,          ,          ,   16556965
 DSO 2     2470,          ,          ,          ,          ,-0.020    ,-0.040    ,0.388     ,0.0171    ,   16565183
 DSO 1     2476,1.619     ,-3.37     ,0.20      ,0.0655    ,          ,          ,          ,          ,   16566965
 DSO 2     2471,          ,          ,          ,          ,0.198     ,0.258     ,0.531     ,0.0135    ,   16575183
 DSO 1     2477,1.476     ,-4.56     ,3.57      ,0.0397    ,          ,          ,          ,          ,   16576965
 DSO 2     2472,          ,          ,          ,          ,0.278     ,0.258     ,0.590     ,0.0183    ,   16585183
 DSO 1     2478,1.476     ,0.00      ,2.18      ,0.0417    ,          ,          ,          ,          ,   16586965
 DSO 2     2473,          ,          ,          ,          ,0.258     ,0.060     ,0.507     ,0.0187    ,   16595183
 DSO 1     2479,1.381     ,0.60      ,3.77      ,0.0556    ,          ,          ,          ,          ,   16596965
 DSO 2     2474,          ,          ,          ,          ,0.218     ,-0.020    ,0.257     ,0.0147    ,   16605183
 DSO 1     2480,1.603     ,-3.37     ,-4.17     ,0.0734    ,          ,          ,          ,          ,   16606965
 DSO 2     2475,          ,          ,          ,          ,0.179     ,0.357     ,0.686     ,0.0179    ,   16615183
 DSO 1     2481,1.540     ,-2.78     ,-1.19     ,0.0615    ,          ,          ,          ,          ,   16616965
 DSO 2     2476,          ,          ,          ,          ,-0.437    ,-0.258    ,0.329     ,0.0147    ,   16625183
 DSO 1     2482,1.381     ,2.38      ,-1.98     ,0.0595    ,          ,          ,          ,          ,   16626965
 DSO 2     2477,          ,          ,          ,          ,-0.139    ,0.000     ,0.221     ,0.0127    ,   16635183
 DSO 1     2483,1.571     ,-0.79     ,-2.18     ,0.0536    ,          ,          ,          ,          ,   16636965
 DSO 2     2478,          ,          ,          ,          ,0.159     ,-0.357    ,0.531     ,0.0234    ,   16645183
 DSO 1     2484,1.444     ,0.20      ,-0.40     ,0.0893    ,          ,          ,          ,          ,   16646965
 DSO 2     2479,          ,          ,          ,          ,-0.437    ,-0.258    ,0.460     ,0.0175    ,   16655183
 DSO 1     2485,1.349     ,-4.76     ,0.99      ,0.0377    ,          ,          ,          ,          ,   16656965
 DSO 2     2480,          ,          ,          ,          ,0.377     ,0.119     ,0.567     ,0.0187    ,   16665183
 DSO 1     2486,1.635     ,-0.40     ,0.79      ,0.0635    ,          ,          ,          ,          ,   16666965
 DSO 2     2481,          ,          ,          ,          ,0.278     ,0.000     ,0.519     ,0.0278    ,   16675183
 DSO 1     2487,1.730     ,-2.98     ,0.40      ,0.0357    ,          ,          ,          ,          ,   16676965
 DSO 2     2482,          ,          ,          ,          ,0.298     ,0.119     ,0.519     ,0.0163    ,   16685183
 DSO 1     2488,1.381     ,-1.79     ,0.40      ,0.0476    ,          ,          ,          ,          ,   16686965
 DSO 2     2483,          ,          ,          ,          ,0.298     ,0.377     ,0.519     ,0.0198    ,   16695183
 DSO 1     2489,1.429     ,-3.77     ,0.20      ,0.0417    ,          ,          ,          ,          ,   16696965
 DSO 2     2484,          ,          ,          ,          ,0.020     ,-0.278    ,0.245     ,0.0179    ,   16705183
 DSO 1     2490,1.571     ,0.99      ,-2.98     ,0.0853    ,          ,          ,          ,          ,   16706965
 DSO 2     2485,          ,          ,          ,          ,-0.179    ,-0.198    ,0.400     ,0.0171    ,   16715183
 DSO 1     2491,1.349     ,-1.79     ,0.00      ,0.0536    ,          ,          ,          ,          ,   16716965
 DSO 2     2486,          ,          ,          ,          ,-0.060    ,0.179     ,0.448     ,0.0222    ,   16725183
 DSO 1     2492,1.397     ,-4.37     ,1.39      ,0.0694    ,          ,          ,          ,          ,   16726965
 DSO 2     2487,          ,          ,          ,          ,-0.040    ,-0.238    ,0.483     ,0.0167    ,   16735183
 DSO 1     2493,1.302     ,-2.18     ,1.98      ,0.0298    ,          ,          ,          ,          ,   16736965
 DSO 2     2488,          ,          ,          ,          ,0.139     ,0.357     ,0.674     ,0.0155    ,   16745183
 DSO 1     2494,1.222     ,-2.18     ,3.37      ,0.0516    ,          ,          ,          ,          ,   16746965
 DSO 2     2489,          ,          ,          ,          ,0.337     ,0.139     ,0.483     ,0.0206    ,   16755183
 DSO 1     2495,1.429     ,-1.98     ,3.37      ,0.0298    ,          ,          ,          ,          ,   16756965
 DSO 2     2490,          ,          ,          ,          ,0.099     ,-0.079    ,0.567     ,0.0222    ,   16765183
 DSO 1     2496,1.286     ,0.00      ,1.59      ,0.0516    ,          ,          ,          ,          ,   16766965
 DSO 2     2491,          ,          ,          ,          ,0.317     ,0.179     ,0.483     ,0.0206    ,   16775183
 DSO 1     2497,1.349     ,-1.39     ,-0.40     ,0.0496    ,          ,          ,          ,          ,   16776965
 DSO 2     2492,          ,          ,          ,          ,-0.099    ,-0.417    ,0.257     ,0.0123    ,   16785183
 DSO 1     2498,1.524     ,-3.77     ,-0.99     ,0.0595    ,          ,          ,          ,          ,   16786965
 DSO 2     2493,          ,          ,          ,          ,-0.020    ,-0.119    ,0.221     ,0.0107    ,   16795183
 DSO 1     2499,1.397     ,3.57      ,-1.19     ,0.0476    ,          ,          ,          ,          ,   16796965
 DSO 2     2494,          ,          ,          ,          ,-0.198    ,-0.317    ,0.448     ,0.0159    ,   16805183
 DSO 1     2500,1.508     ,-3.77     ,0.40      ,0.0893    ,          ,          ,          ,          ,   16806965
 DSO 2     2495,          ,          ,          ,          ,-0.020    ,-0.298    ,0.483     ,0.0087    ,   16815183
 DSO 1     2501,1.127     ,-3.57     ,3.77      ,0.0536    ,          ,          ,          ,          ,   16816965
 DSO 2     2496,          ,          ,          ,          ,0.456     ,0.337     ,0.495     ,0.0167    ,   16825183
 DSO 1     2502,1.254     ,3.97      ,1.98      ,0.0794    ,          ,          ,          ,          ,   16826965
 DSO 2     2497,          ,          ,          ,          ,0.536     ,0.278     ,0.662     ,0.0214    ,   16835183
 DSO 1     2503,1.206     ,-1.98     ,4.17      ,0.0813    ,          ,          ,          ,          ,   16836965
 DSO 2     2498,          ,          ,          ,          ,0.317     ,0.000     ,0.662     ,0.0163    ,   16845183
 DSO 1     2504,1.222     ,-2.78     ,0.99      ,0.0655    ,          ,          ,          ,          ,   16846965
 DSO 2     2499,          ,          ,          ,          ,0.496     ,0.218     ,0.733     ,0.0167    ,   16855183
 DSO 1     2505,1.317     ,-2.58     ,-2.58     ,0.0476    ,          ,          ,          ,          ,   16856965
 DSO 2     2500,          ,          ,          ,          ,-0.357    ,-0.516    ,0.424     ,0.0163    ,   16865183
 DSO 1     2506,1.238     ,0.00      ,-0.60     ,0.0635    ,          ,          ,          ,          ,   16866965
 DSO 2     2501,          ,          ,          ,          ,0.000     ,-0.218    ,0.162     ,0.0131    ,   16875183
 DSO 1     2507,1.397     ,1.59      ,1.19      ,0.0317    ,          ,          ,          ,          ,   16876965
 DSO 2     2502,          ,          ,          ,          ,0.139     ,-0.119    ,0.579     ,0.0099    ,   16885183
 DSO 1     2508,1.254     ,2.18      ,-3.37     ,0.0516    ,          ,          ,          ,          ,   16886965
 DSO 2     2503,          ,          ,          ,          ,-0.060    ,-0.079    ,0.364     ,0.0147    ,   16895183
 DSO 1     2509,1.349     ,-3.37     ,4.37      ,0.0456    ,          ,          ,          ,          ,   16896965
 DSO 2     2504,          ,          ,          ,          ,0.397     ,0.159     ,0.507     ,0.0218    ,   16905183
 DSO 1     2510,1.159     ,-1.39     ,-0.99     ,0.0357    ,          ,          ,          ,          ,   16906965
 DSO 2     2505,          ,          ,          ,          ,0.377     ,-0.060    ,0.567     ,0.0214    ,   16915183
 DSO 1     2511,1.286     ,-3.17     ,2.98      ,0.0278    ,          ,          ,          ,          ,   16916965
 DSO 2     2506,          ,          ,          ,          ,-0.020    ,0.099     ,0.686     ,0.0183    ,   16925183
 DSO 1     2512,1.270     ,-2.38     ,0.79      ,0.0159    ,          ,          ,          ,          ,   16926965
 DSO 2     2507,          ,          ,          ,          ,0.218     ,0.198     ,0.483     ,0.0155    ,   16935183
 DSO 1     2513,1.556     ,-0.79     ,0.00      ,0.0595    ,          ,          ,          ,          ,   16936965
 DSO 2     2508,          ,          ,          ,          ,-0.119    ,0.377     ,0.602     ,0.0258    ,   16945183
 DSO 1     2514,1.460     ,-3.17     ,1.19      ,0.0357    ,          ,          ,          ,          ,   16946965
 DSO 2     2509,          ,          ,          ,          ,-0.060    ,-0.060    ,0.400     ,0.0159    ,   16955183
 DSO 1     2515,1.587     ,-1.19     ,0.99      ,0.0615    ,          ,          ,          ,          ,   16956965
 DSO 2     2510,          ,          ,          ,          ,0.020     ,-0.238    ,0.471     ,0.0056    ,   16965183
 DSO 1     2516,1.762     ,0.60      ,-2.18     ,0.0575    ,          ,          ,          ,          ,   16966965
 DSO 2     2511,          ,          ,          ,          ,-0.159    ,-0.437    ,0.448     ,0.0254    ,   16975183
 DSO 1     2517,1.302     ,-4.76     ,3.57      ,0.0575    ,          ,          ,          ,          ,   16976965
 DSO 2     2512,          ,          ,          ,          ,-0.099    ,-0.238    ,0.352     ,0.0222    ,   16985183
 DSO 1     2518,0.444     ,0.60      ,1.59      ,0.0437    ,          ,          ,          ,          ,   16986965
 DSO 2     2513,          ,          ,          ,          ,-0.040    ,0.278     ,0.555     ,0.0060    ,   16995183
 DSO 1     2519,1.429     ,1.79      ,4.76      ,0.0536    ,          ,          ,          ,          ,   16996965
 DSO 2     2514,          ,          ,          ,          ,0.218     ,-0.159    ,0.840     ,0.0115    ,   17005183
 DSO 1     2520,1.317     ,-4.76     ,2.98      ,0.0238    ,          ,          ,          ,          ,   17006965
 DSO 2     2515,          ,          ,          ,          ,-0.060    ,0.317     ,0.650     ,0.0198    ,   17015183
 DSO 1     2521,1.270     ,-2.38     ,-0.99     ,0.0556    ,          ,          ,          ,          ,   17016965
 DSO 2     2516,          ,          ,          ,          ,0.060     ,0.317     ,0.662     ,0.0302    ,   17025183
 DSO 1     2522,1.000     ,3.17      ,-2.98     ,0.0655    ,          ,          ,          ,          ,   17026965
 DSO 2     2517,          ,          ,          ,          ,-0.238    ,-0.437    ,0.293     ,0.0167    ,   17035183
 DSO 1     2523,1.635     ,-1.79     ,-0.79     ,0.0913    ,          ,          ,          ,          ,   17036965
 DSO 2     2518,          ,          ,          ,          ,-0.020    ,-0.079    ,0.507     ,0.0123    ,   17045183
 DSO 1     2524,1.317     ,0.00      ,0.99      ,0.0675    ,          ,          ,          ,          ,   17046965
 DSO 2     2519,          ,          ,          ,          ,-0.139    ,-0.179    ,0.364     ,0.0139    ,   17055183
 DSO 1     2525,1.159     ,-2.78     ,1.39      ,0.0516    ,          ,          ,          ,          ,   17056965
 DSO 2     2520,          ,          ,          ,          ,0.060     ,-0.377    ,0.340     ,0.0222    ,   17065183
 DSO 1     2526,1.175     ,-3.57     ,1.39      ,0.0298    ,          ,          ,          ,          ,   17066965
 DSO 2     2521,          ,          ,          ,          ,0.020     ,-0.099    ,0.650     ,0.0183    ,   17075183
 DSO 1     2527,0.952     ,-2.98     ,2.98      ,0.0516    ,          ,          ,          ,          ,   17076965
 DSO 2     2522,          ,          ,          ,          ,0.238     ,0.000     ,0.590     ,0.0131    ,   17085183
 DSO 1     2528,1.429     ,-0.40     ,1.59      ,0.0516    ,          ,          ,          ,          ,   17086965
 DSO 2     2523,          ,          ,          ,          ,0.258     ,0.159     ,0.555     ,0.0187    ,   17095183
 DSO 1     2529,1.571     ,0.79      ,-1.59     ,0.0278    ,          ,          ,          ,          ,   17096965
 DSO 2     2524,          ,          ,          ,          ,0.397     ,0.218     ,0.543     ,0.0214    ,   17105183
