               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 1     1362,-0.032    ,0.60      ,-0.99     ,0.0496    ,          ,          ,          ,          ,    5423237
 DSO 2     1357,          ,          ,          ,          ,-0.218    ,0.298     ,0.412     ,0.0143    ,    5431581
 DSO 1     1363,-0.032    ,-3.57     ,-2.38     ,0.0575    ,          ,          ,          ,          ,    5433237
 DSO 2     1358,          ,          ,          ,          ,-0.218    ,0.575     ,0.352     ,0.0119    ,    5441581
 DSO 1     1364,-0.032    ,0.79      ,1.39      ,0.0774    ,          ,          ,          ,          ,    5443237
 DSO 2     1359,          ,          ,          ,          ,-0.298    ,0.099     ,0.174     ,0.0067    ,    5451581
 DSO 1     1365,-0.032    ,1.19      ,-4.96     ,0.0774    ,          ,          ,          ,          ,    5453237
 DSO 2     1360,          ,          ,          ,          ,0.079     ,0.714     ,0.364     ,0.0131    ,    5461581
 DSO 1     1366,-0.032    ,-0.60     ,0.20      ,0.0615    ,          ,          ,          ,          ,    5463237
 DSO 2     1361,          ,          ,          ,          ,-0.179    ,0.298     ,0.400     ,0.0131    ,    5471581
 DSO 1     1367,-0.032    ,-5.36     ,1.19      ,0.0694    ,          ,          ,          ,          ,    5473237
 DSO 2     1362,          ,          ,          ,          ,-0.060    ,0.377     ,0.638     ,0.0119    ,    5481581
 DSO 1     1368,-0.032    ,-0.40     ,-0.99     ,0.0337    ,          ,          ,          ,          ,    5483237
 DSO 2     1363,          ,          ,          ,          ,-0.417    ,0.238     ,0.269     ,0.0163    ,    5491581
 DSO 1     1369,-0.032    ,-1.98     ,0.00      ,0.0476    ,          ,          ,          ,          ,    5493237
 DSO 2     1364,          ,          ,          ,          ,0.099     ,0.377     ,0.626     ,0.0198    ,    5501581
 DSO 1     1370,-0.032    ,-3.77     ,-2.78     ,0.0615    ,          ,          ,          ,          ,    5503237
 DSO 2     1365,          ,          ,          ,          ,0.337     ,0.635     ,0.305     ,0.0135    ,    5511581
 DSO 1     1371,-0.032    ,-1.19     ,-3.17     ,0.0694    ,          ,          ,          ,          ,    5513237
 DSO 2     1366,          ,          ,          ,          ,-0.179    ,0.218     ,0.281     ,0.0083    ,    5521581
 DSO 1     1372,-0.032    ,-2.18     ,1.19      ,0.0496    ,          ,          ,          ,          ,    5523237
 DSO 2     1367,          ,          ,          ,          ,-0.298    ,0.437     ,0.138     ,0.0032    ,    5531581
 DSO 1     1373,-0.032    ,-0.60     ,-2.18     ,0.0635    ,          ,          ,          ,          ,    5533237
 DSO 2     1368,          ,          ,          ,          ,-0.079    ,0.040     ,0.210     ,0.0083    ,    5541581
 DSO 1     1374,-0.032    ,-1.79     ,0.00      ,0.0615    ,          ,          ,          ,          ,    5543237
 DSO 2     1369,          ,          ,          ,          ,-0.020    ,0.337     ,0.471     ,0.0119    ,    5551581
 DSO 1     1375,-0.032    ,-3.17     ,0.00      ,0.0694    ,          ,          ,          ,          ,    5553237
 DSO 2     1370,          ,          ,          ,          ,0.040     ,0.635     ,0.448     ,0.0024    ,    5561581
 DSO 1     1376,-0.032    ,-4.96     ,3.97      ,0.0456    ,          ,          ,          ,          ,    5563237
 DSO 2     1371,          ,          ,          ,          ,-0.119    ,0.317     ,0.412     ,0.0155    ,    5571581
 DSO 1     1377,-0.032    ,-0.20     ,2.38      ,0.0496    ,          ,          ,          ,          ,    5573237
 DSO 2     1372,          ,          ,          ,          ,-0.278    ,0.397     ,0.364     ,0.0226    ,    5581581
 DSO 1     1378,-0.032    ,0.60      ,3.77      ,0.0595    ,          ,          ,          ,          ,    5583237
 DSO 2     1373,          ,          ,          ,          ,-0.119    ,0.437     ,0.424     ,0.0159    ,    5591581
 DSO 1     1379,-0.032    ,-3.57     ,-4.17     ,0.0794    ,          ,          ,          ,          ,    5593237
 DSO 2     1374,          ,          ,          ,          ,-0.179    ,0.099     ,0.507     ,0.0171    ,    5601581
 DSO 1     1380,-0.032    ,-2.98     ,-1.39     ,0.0694    ,          ,          ,          ,          ,    5603237
 DSO 2     1375,          ,          ,          ,          ,-0.317    ,0.516     ,0.281     ,0.0095    ,    5611581
 DSO 1     1381,-0.032    ,2.38      ,-1.98     ,0.0615    ,          ,          ,          ,          ,    5613237
 DSO 2     1376,          ,          ,          ,          ,-0.159    ,0.377     ,0.293     ,0.0063    ,    5621581
 DSO 1     1382,-0.032    ,-0.79     ,-2.58     ,0.0575    ,          ,          ,          ,          ,    5623237
 DSO 2     1377,          ,          ,          ,          ,-0.139    ,0.476     ,0.329     ,0.0099    ,    5631581
 DSO 1     1383,-0.032    ,0.40      ,0.00      ,0.0893    ,          ,          ,          ,          ,    5633237
 DSO 2     1378,          ,          ,          ,          ,0.258     ,0.397     ,0.412     ,0.0056    ,    5641581
 DSO 1     1384,-0.032    ,-4.96     ,0.99      ,0.0377    ,          ,          ,          ,          ,    5643237
 DSO 2     1379,          ,          ,          ,          ,-0.079    ,0.258     ,0.329     ,0.0119    ,    5651581
 DSO 1     1385,-0.032    ,-0.60     ,0.79      ,0.0675    ,          ,          ,          ,          ,    5653237
 DSO 2     1380,          ,          ,          ,          ,0.000     ,0.417     ,0.495     ,0.0060    ,    5661581
 DSO 1     1386,-0.032    ,-2.98     ,0.20      ,0.0417    ,          ,          ,          ,          ,    5663237
 DSO 2     1381,          ,          ,          ,          ,0.020     ,0.437     ,0.364     ,0.0131    ,    5671581
 DSO 1     1387,-0.032    ,-1.98     ,0.20      ,0.0496    ,          ,          ,          ,          ,    5673237
 DSO 2     1382,          ,          ,          ,          ,-0.020    ,0.595     ,0.436     ,0.0119    ,    5681581
 DSO 1     1388,-0.032    ,-3.97     ,-0.20     ,0.0437    ,          ,          ,          ,          ,    5683237
 DSO 2     1383,          ,          ,          ,          ,-0.079    ,0.238     ,0.019     ,0.0083    ,    5691581
 DSO 1     1389,-0.032    ,0.99      ,-2.98     ,0.0913    ,          ,          ,          ,          ,    5693237
 DSO 2     1384,          ,          ,          ,          ,-0.238    ,0.595     ,0.043     ,0.0123    ,    5701581
 DSO 1     1390,-0.032    ,-1.98     ,-0.20     ,0.0575    ,          ,          ,          ,          ,    5703237
 DSO 2     1385,          ,          ,          ,          ,-0.298    ,0.516     ,0.483     ,0.0099    ,    5711581
 DSO 1     1391,-0.032    ,-4.76     ,1.19      ,0.0754    ,          ,          ,          ,          ,    5713237
 DSO 2     1386,          ,          ,          ,          ,0.060     ,0.258     ,0.352     ,0.0044    ,    5721581
 DSO 1     1392,-0.032    ,-2.58     ,1.59      ,0.0317    ,          ,          ,          ,          ,    5723237
 DSO 2     1387,          ,          ,          ,          ,-0.238    ,0.159     ,0.376     ,0.0119    ,    5731581
 DSO 1     1393,-0.032    ,-2.58     ,3.17      ,0.0575    ,          ,          ,          ,          ,    5733237
 DSO 2     1388,          ,          ,          ,          ,0.020     ,0.198     ,0.436     ,0.0179    ,    5741581
 DSO 1     1394,-0.032    ,-2.18     ,3.37      ,0.0317    ,          ,          ,          ,          ,    5743237
 DSO 2     1389,          ,          ,          ,          ,-0.099    ,0.575     ,0.590     ,0.0119    ,    5751581
 DSO 1     1395,-0.032    ,-0.20     ,1.59      ,0.0595    ,          ,          ,          ,          ,    5753237
 DSO 2     1390,          ,          ,          ,          ,-0.179    ,0.298     ,0.531     ,0.0198    ,    5761581
 DSO 1     1396,-0.032    ,-1.59     ,-0.60     ,0.0516    ,          ,          ,          ,          ,    5763237
 DSO 2     1391,          ,          ,          ,          ,-0.298    ,0.337     ,0.293     ,0.0111    ,    5771581
 DSO 1     1397,-0.032    ,-3.57     ,-0.99     ,0.0675    ,          ,          ,          ,          ,    5773237
 DSO 2     1392,          ,          ,          ,          ,0.020     ,0.298     ,0.150     ,0.0095    ,    5781581
 DSO 1     1398,-0.032    ,3.77      ,-1.39     ,0.0476    ,          ,          ,          ,          ,    5783237
 DSO 2     1393,          ,          ,          ,          ,-0.238    ,0.397     ,0.376     ,0.0087    ,    5791581
 DSO 1     1399,-0.032    ,-3.97     ,0.20      ,0.0893    ,          ,          ,          ,          ,    5793237
 DSO 2     1394,          ,          ,          ,          ,-0.159    ,0.595     ,0.329     ,0.0008    ,    5801581
 DSO 1     1400,-0.032    ,-3.57     ,3.77      ,0.0536    ,          ,          ,          ,          ,    5803237
 DSO 2     1395,          ,          ,          ,          ,-0.060    ,0.397     ,0.448     ,0.0155    ,    5811581
 DSO 1     1401,-0.032    ,3.97      ,1.98      ,0.0813    ,          ,          ,          ,          ,    5813237
 DSO 2     1396,          ,          ,          ,          ,-0.139    ,0.298     ,0.245     ,0.0171    ,    5821581
 DSO 1     1402,-0.032    ,-1.98     ,3.97      ,0.0833    ,          ,          ,          ,          ,    5823237
 DSO 2     1397,          ,          ,          ,          ,0.060     ,0.179     ,0.424     ,0.0175    ,    5831581
 DSO 1     1403,-0.032    ,-2.98     ,0.99      ,0.0675    ,          ,          ,          ,          ,    5833237
 DSO 2     1398,          ,          ,          ,          ,-0.159    ,0.456     ,0.555     ,0.0175    ,    5841581
 DSO 1     1404,-0.032    ,-2.18     ,-2.38     ,0.0575    ,          ,          ,          ,          ,    5843237
 DSO 2     1399,          ,          ,          ,          ,0.159     ,0.298     ,0.376     ,0.0119    ,    5851581
 DSO 1     1405,-0.032    ,0.40      ,-0.40     ,0.0734    ,          ,          ,          ,          ,    5853237
 DSO 2     1400,          ,          ,          ,          ,-0.060    ,0.417     ,0.257     ,0.0091    ,    5861581
 DSO 1     1406,-0.032    ,1.39      ,1.39      ,0.0417    ,          ,          ,          ,          ,    5863237
 DSO 2     1401,          ,          ,          ,          ,-0.298    ,0.317     ,0.376     ,0.0107    ,    5871581
 DSO 1     1407,-0.032    ,2.18      ,-3.17     ,0.0615    ,          ,          ,          ,          ,    5873237
 DSO 2     1402,          ,          ,          ,          ,-0.119    ,0.397     ,0.198     ,0.0052    ,    5881581
 DSO 1     1408,-0.032    ,-3.17     ,4.96      ,0.0536    ,          ,          ,          ,          ,    5883237
 DSO 2     1403,          ,          ,          ,          ,0.079     ,0.377     ,0.210     ,0.0079    ,    5891581
 DSO 1     1409,-0.032    ,-1.39     ,-0.60     ,0.0476    ,          ,          ,          ,          ,    5893237
 DSO 2     1404,          ,          ,          ,          ,0.000     ,0.198     ,0.471     ,0.0214    ,    5901581
 DSO 1     1410,-0.032    ,-2.98     ,3.17      ,0.0337    ,          ,          ,          ,          ,    5903237
 DSO 2     1405,          ,          ,          ,          ,0.040     ,0.536     ,0.293     ,0.0163    ,    5911581
 DSO 1     1411,-0.032    ,-2.18     ,0.99      ,0.0278    ,          ,          ,          ,          ,    5913237
 DSO 2     1406,          ,          ,          ,          ,0.000     ,0.437     ,0.471     ,0.0194    ,    5921581
 DSO 1     1412,-0.032    ,-0.20     ,0.00      ,0.0655    ,          ,          ,          ,          ,    5923237
 DSO 2     1407,          ,          ,          ,          ,0.060     ,0.417     ,0.352     ,0.0155    ,    5931581
 DSO 1     1413,-0.032    ,-2.98     ,0.99      ,0.0437    ,          ,          ,          ,          ,    5933237
 DSO 2     1408,          ,          ,          ,          ,0.060     ,0.079     ,0.269     ,0.0111    ,    5941581
 DSO 1     1414,-0.032    ,-1.39     ,1.19      ,0.0694    ,          ,          ,          ,          ,    5943237
 DSO 2     1409,          ,          ,          ,          ,-0.079    ,0.139     ,0.329     ,0.0071    ,    5951581
 DSO 1     1415,-0.032    ,0.40      ,-1.79     ,0.0655    ,          ,          ,          ,          ,    5953237
 DSO 2     1410,          ,          ,          ,          ,-0.119    ,0.218     ,0.376     ,0.0083    ,    5961581
 DSO 1     1416,-0.032    ,-4.76     ,3.97      ,0.0635    ,          ,          ,          ,          ,    5963237
 DSO 2     1411,          ,          ,          ,          ,0.060     ,0.238     ,0.233     ,0.0103    ,    5971581
 DSO 1     1417,-0.032    ,0.79      ,1.79      ,0.0575    ,          ,          ,          ,          ,    5973237
 DSO 2     1412,          ,          ,          ,          ,-0.020    ,0.317     ,0.364     ,0.0179    ,    5981581
 DSO 1     1418,-0.032    ,1.98      ,4.76      ,0.0556    ,          ,          ,          ,          ,    5983237
 DSO 2     1413,          ,          ,          ,          ,-0.119    ,0.417     ,0.626     ,0.0167    ,    5991581
 DSO 1     1419,-0.032    ,-4.17     ,3.17      ,0.0357    ,          ,          ,          ,          ,    5993237
 DSO 2     1414,          ,          ,          ,          ,-0.198    ,0.437     ,0.388     ,0.0206    ,    6001581
 DSO 1     1420,-0.032    ,-2.18     ,-0.40     ,0.0615    ,          ,          ,          ,          ,    6003237
 DSO 2     1415,          ,          ,          ,          ,-0.159    ,0.437     ,0.281     ,0.0210    ,    6011581
 DSO 1     1421,-0.032    ,3.17      ,-2.98     ,0.0734    ,          ,          ,          ,          ,    6013237
 DSO 2     1416,          ,          ,          ,          ,0.179     ,0.556     ,0.210     ,0.0091    ,    6021581
 DSO 1     1422,-0.032    ,-1.59     ,-0.60     ,0.0972    ,          ,          ,          ,          ,    6023237
 DSO 2     1417,          ,          ,          ,          ,-0.119    ,0.258     ,0.400     ,0.0075    ,    6031581
 DSO 1     1423,-0.032    ,0.40      ,1.19      ,0.0694    ,          ,          ,          ,          ,    6033237
 DSO 2     1418,          ,          ,          ,          ,0.040     ,0.238     ,0.483     ,0.0099    ,    6041581
 DSO 1     1424,-0.032    ,-2.78     ,1.79      ,0.0575    ,          ,          ,          ,          ,    6043237
