               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Timestamp
 DSO 1     3683,2.048,-3.571,-2.579,2.62E-02,          ,          ,          ,          ,36830000
 DSO 2     3678,          ,          ,          ,          ,6.87E-01,4.29E-01,7.26E-01,1.67E-02,36831692
 DSO 1     3684,2.159,5.95E-01,1.389,4.05E-02,          ,          ,          ,          ,36840000
 DSO 2     3679,          ,          ,          ,          ,4.09E-01,5.87E-01,5.28E-01,1.55E-02,36841692
 DSO 1     3685,2.19,1.19,-4.96,3.45E-02,          ,          ,          ,          ,36850000
 DSO 2     3680,          ,          ,          ,          ,6.87E-01,7.66E-01,6.07E-01,2.42E-02,36851692
 DSO 1     3686,1.857,-5.95E-01,5.95E-01,2.98E-02,          ,          ,          ,          ,36860000
 DSO 2     3681,          ,          ,          ,          ,4.88E-01,7.14E-02,3.10E-01,1.59E-02,36861692
 DSO 1     3687,1.937,-5.159,1.389,3.57E-02,          ,          ,          ,          ,36870000
 DSO 2     3682,          ,          ,          ,          ,3.89E-01,-8.73E-02,2.90E-01,1.67E-02,36871692
 DSO 1     3688,1.889,-1.98E-01,-7.94E-01,1.79E-02,          ,          ,          ,          ,36880000
 DSO 2     3683,          ,          ,          ,          ,5.28E-01,1.91E-01,6.07E-01,1.67E-02,36881692
 DSO 1     3689,1.889,-1.984,1.98E-01,2.62E-02,          ,          ,          ,          ,36890000
 DSO 2     3684,          ,          ,          ,          ,3.89E-01,2.50E-01,4.68E-01,2.62E-02,36891692
 DSO 1     3690,2,-3.373,-2.778,3.21E-02,          ,          ,          ,          ,36900000
 DSO 2     3685,          ,          ,          ,          ,5.87E-01,3.10E-01,8.25E-01,1.79E-02,36901692
 DSO 1     3691,2.048,-7.94E-01,-3.175,3.81E-02,          ,          ,          ,          ,36910000
 DSO 2     3686,          ,          ,          ,          ,5.48E-01,8.65E-01,6.47E-01,2.02E-02,36911692
 DSO 1     3692,2,-1.984,1.19,2.38E-02,          ,          ,          ,          ,36920000
 DSO 2     3687,          ,          ,          ,          ,4.68E-01,3.89E-01,5.87E-01,1.79E-02,36921692
 DSO 1     3693,2.111,-5.95E-01,-2.183,3.21E-02,          ,          ,          ,          ,36930000
 DSO 2     3688,          ,          ,          ,          ,6.67E-01,4.68E-01,7.46E-01,2.74E-02,36931692
 DSO 1     3694,2.048,-1.786,0,2.98E-02,          ,          ,          ,          ,36940000
 DSO 2     3689,          ,          ,          ,          ,6.67E-01,4.09E-01,7.66E-01,2.54E-02,36941692
 DSO 1     3695,2.079,-3.373,0,3.69E-02,          ,          ,          ,          ,36950000
 DSO 2     3690,          ,          ,          ,          ,3.49E-01,-4.76E-02,4.48E-01,1.71E-02,36951692
 DSO 1     3696,1.937,-4.365,3.77,2.14E-02,          ,          ,          ,          ,36960000
 DSO 2     3691,          ,          ,          ,          ,1.71E-01,5.16E-02,3.69E-01,1.39E-02,36961692
 DSO 1     3697,1.968,-1.98E-01,1.984,2.38E-02,          ,          ,          ,          ,36970000
 DSO 2     3692,          ,          ,          ,          ,4.29E-01,2.50E-01,5.28E-01,1.87E-02,36971692
 DSO 1     3698,1.921,9.92E-01,3.77,2.86E-02,          ,          ,          ,          ,36980000
 DSO 2     3693,          ,          ,          ,          ,4.68E-01,9.13E-02,4.29E-01,1.07E-02,36981692
 DSO 1     3699,2.143,-3.571,-4.167,3.93E-02,          ,          ,          ,          ,36990000
 DSO 2     3694,          ,          ,          ,          ,6.47E-01,5.28E-01,8.65E-01,1.39E-02,36991692
 DSO 1     3700,2.079,-2.778,-1.389,3.45E-02,          ,          ,          ,          ,37000000
 DSO 2     3695,          ,          ,          ,          ,6.47E-01,4.48E-01,5.48E-01,1.63E-02,37001692
 DSO 1     3701,1.952,2.381,-1.984,3.10E-02,          ,          ,          ,          ,37010000
 DSO 2     3696,          ,          ,          ,          ,5.08E-01,6.07E-01,6.47E-01,2.22E-02,37011692
 DSO 1     3702,2.159,-7.94E-01,-2.579,2.74E-02,          ,          ,          ,          ,37020000
 DSO 2     3697,          ,          ,          ,          ,6.07E-01,4.48E-01,8.06E-01,1.83E-02,37021692
 DSO 1     3703,2.016,0,-1.98E-01,4.88E-02,          ,          ,          ,          ,37030000
 DSO 2     3698,          ,          ,          ,          ,3.89E-01,1.91E-01,6.47E-01,1.94E-02,37031692
 DSO 1     3704,1.937,-4.762,9.92E-01,1.91E-02,          ,          ,          ,          ,37040000
 DSO 2     3699,          ,          ,          ,          ,3.10E-01,2.30E-01,4.48E-01,1.47E-02,37041692
 DSO 1     3705,2.206,-3.97E-01,5.95E-01,3.45E-02,          ,          ,          ,          ,37050000
 DSO 2     3700,          ,          ,          ,          ,5.68E-01,1.91E-01,1.71E-01,1.91E-02,37051692
 DSO 1     3706,2.317,-2.778,0,2.02E-02,          ,          ,          ,          ,37060000
 DSO 2     3701,          ,          ,          ,          ,4.29E-01,9.13E-02,5.28E-01,1.35E-02,37061692
 DSO 1     3707,2,-1.984,3.97E-01,2.74E-02,          ,          ,          ,          ,37070000
 DSO 2     3702,          ,          ,          ,          ,9.05E-01,7.46E-01,8.25E-01,2.18E-02,37071692
 DSO 1     3708,2.063,-3.968,0,2.14E-02,          ,          ,          ,          ,37080000
 DSO 2     3703,          ,          ,          ,          ,7.86E-01,9.64E-01,6.07E-01,1.67E-02,37081692
 DSO 1     3709,2.175,7.94E-01,-3.373,4.88E-02,          ,          ,          ,          ,37090000
 DSO 2     3704,          ,          ,          ,          ,6.47E-01,7.06E-01,7.06E-01,2.50E-02,37091692
 DSO 1     3710,2,-1.984,-5.95E-01,2.74E-02,          ,          ,          ,          ,37100000
 DSO 2     3705,          ,          ,          ,          ,4.48E-01,4.29E-01,5.28E-01,2.66E-02,37101692
 DSO 1     3711,2.032,-4.762,1.389,4.05E-02,          ,          ,          ,          ,37110000
 DSO 2     3706,          ,          ,          ,          ,4.29E-01,1.19E-02,3.69E-01,1.47E-02,37111692
 DSO 1     3712,1.873,-2.183,1.984,1.43E-02,          ,          ,          ,          ,37120000
 DSO 2     3707,          ,          ,          ,          ,9.13E-02,1.51E-01,2.90E-01,1.79E-02,37121692
 DSO 1     3713,1.921,-1.984,2.976,2.86E-02,          ,          ,          ,          ,37130000
 DSO 2     3708,          ,          ,          ,          ,1.11E-01,2.30E-01,5.08E-01,2.14E-02,37131692
 DSO 1     3714,2.048,-1.984,3.373,1.19E-02,          ,          ,          ,          ,37140000
 DSO 2     3709,          ,          ,          ,          ,2.50E-01,2.90E-01,3.10E-01,1.59E-02,37141692
 DSO 1     3715,1.952,0,1.389,2.86E-02,          ,          ,          ,          ,37150000
 DSO 2     3710,          ,          ,          ,          ,7.86E-01,5.87E-01,7.46E-01,1.98E-02,37151692
 DSO 1     3716,2.032,-1.587,-7.94E-01,2.62E-02,          ,          ,          ,          ,37160000
 DSO 2     3711,          ,          ,          ,          ,6.27E-01,3.10E-01,5.87E-01,2.26E-02,37161692
 DSO 1     3717,2.222,-3.571,-1.19,3.33E-02,          ,          ,          ,          ,37170000
 DSO 2     3712,          ,          ,          ,          ,6.67E-01,6.27E-01,8.25E-01,2.66E-02,37171692
 DSO 1     3718,2.111,3.571,-1.389,2.62E-02,          ,          ,          ,          ,37180000
 DSO 2     3713,          ,          ,          ,          ,4.88E-01,7.66E-01,8.65E-01,1.98E-02,37181692
 DSO 1     3719,2.143,-3.968,1.98E-01,5.00E-02,          ,          ,          ,          ,37190000
 DSO 2     3714,          ,          ,          ,          ,3.49E-01,-8.73E-02,4.48E-01,1.63E-02,37191692
 DSO 1     3720,1.825,-3.77,3.571,2.86E-02,          ,          ,          ,          ,37200000
 DSO 2     3715,          ,          ,          ,          ,3.89E-01,1.51E-01,2.70E-01,1.43E-02,37201692
 DSO 1     3721,1.937,3.571,1.984,4.52E-02,          ,          ,          ,          ,37210000
 DSO 2     3716,          ,          ,          ,          ,1.11E-01,-1.07E-01,3.29E-01,1.79E-02,37211692
 DSO 1     3722,1.952,-1.984,3.968,4.88E-02,          ,          ,          ,          ,37220000
 DSO 2     3717,          ,          ,          ,          ,3.69E-01,2.70E-01,4.48E-01,1.87E-02,37221692
 DSO 1     3723,1.905,-2.976,7.94E-01,3.69E-02,          ,          ,          ,          ,37230000
 DSO 2     3718,          ,          ,          ,          ,6.87E-01,6.67E-01,6.27E-01,1.39E-02,37231692
 DSO 1     3724,2.095,-2.976,-2.778,2.62E-02,          ,          ,          ,          ,37240000
 DSO 2     3719,          ,          ,          ,          ,7.26E-01,6.67E-01,8.06E-01,1.91E-02,37241692
 DSO 1     3725,1.937,3.97E-01,-5.95E-01,3.45E-02,          ,          ,          ,          ,37250000
 DSO 2     3720,          ,          ,          ,          ,6.87E-01,4.29E-01,6.07E-01,2.02E-02,37251692
 DSO 1     3726,2.143,1.19,1.389,1.55E-02,          ,          ,          ,          ,37260000
 DSO 2     3721,          ,          ,          ,          ,6.07E-01,3.49E-01,2.30E-01,1.55E-02,37261692
 DSO 1     3727,2.032,1.984,-3.373,2.86E-02,          ,          ,          ,          ,37270000
 DSO 2     3722,          ,          ,          ,          ,5.68E-01,6.67E-01,9.05E-01,1.83E-02,37271692
 DSO 1     3728,2.032,-3.571,4.762,2.26E-02,          ,          ,          ,          ,37280000
 DSO 2     3723,          ,          ,          ,          ,-7.94E-03,1.31E-01,3.29E-01,1.55E-02,37281692
 DSO 1     3729,1.905,-1.587,-7.94E-01,1.79E-02,          ,          ,          ,          ,37290000
 DSO 2     3724,          ,          ,          ,          ,2.30E-01,3.49E-01,1.91E-01,1.35E-02,37291692
 DSO 1     3730,2.032,-2.976,2.976,1.19E-02,          ,          ,          ,          ,37300000
 DSO 2     3725,          ,          ,          ,          ,5.68E-01,-2.78E-02,6.27E-01,2.30E-02,37301692
 DSO 1     3731,2.079,-2.183,7.94E-01,5.95E-03,          ,          ,          ,          ,37310000
 DSO 2     3726,          ,          ,          ,          ,-6.75E-02,5.16E-02,5.48E-01,1.83E-02,37311692
 DSO 1     3732,2.048,-3.97E-01,1.98E-01,3.33E-02,          ,          ,          ,          ,37320000
 DSO 2     3727,          ,          ,          ,          ,8.25E-01,4.88E-01,7.06E-01,1.98E-02,37321692
 DSO 1     3733,2.143,-2.976,9.92E-01,1.67E-02,          ,          ,          ,          ,37330000
 DSO 2     3728,          ,          ,          ,          ,6.87E-01,3.69E-01,6.47E-01,2.78E-02,37331692
 DSO 1     3734,2.222,-1.19,9.92E-01,3.10E-02,          ,          ,          ,          ,37340000
 DSO 2     3729,          ,          ,          ,          ,7.06E-01,4.68E-01,6.27E-01,1.67E-02,37341692
 DSO 1     3735,2.492,3.97E-01,-1.984,2.86E-02,          ,          ,          ,          ,37350000
 DSO 2     3730,          ,          ,          ,          ,6.47E-01,7.06E-01,6.27E-01,2.30E-02,37351692
 DSO 1     3736,1.746,-4.96,3.77,2.86E-02,          ,          ,          ,          ,37360000
 DSO 2     3731,          ,          ,          ,          ,4.29E-01,1.11E-01,1.71E-01,1.87E-02,37361692
 DSO 1     3737,1.841,7.94E-01,1.389,2.62E-02,          ,          ,          ,          ,37370000
 DSO 2     3732,          ,          ,          ,          ,1.91E-01,1.31E-01,4.29E-01,1.59E-02,37371692
 DSO 1     3738,1.857,2.183,4.563,2.62E-02,          ,          ,          ,          ,37380000
 DSO 2     3733,          ,          ,          ,          ,2.90E-01,4.88E-01,4.68E-01,2.26E-02,37381692
 DSO 1     3739,2.111,-4.762,3.175,1.19E-02,          ,          ,          ,          ,37390000
 DSO 2     3734,          ,          ,          ,          ,3.49E-01,7.14E-02,5.87E-01,1.87E-02,37391692
 DSO 1     3740,1.921,-2.381,-3.97E-01,2.86E-02,          ,          ,          ,          ,37400000
 DSO 2     3735,          ,          ,          ,          ,5.68E-01,7.26E-01,8.45E-01,1.55E-02,37401692
 DSO 1     3741,2.095,3.175,-2.976,3.57E-02,          ,          ,          ,          ,37410000
 DSO 2     3736,          ,          ,          ,          ,7.66E-01,5.48E-01,5.48E-01,2.14E-02,37411692
 DSO 1     3742,2.143,-1.587,-7.94E-01,5.00E-02,          ,          ,          ,          ,37420000
 DSO 2     3737,          ,          ,          ,          ,4.88E-01,2.50E-01,7.06E-01,2.34E-02,37421692
 DSO 1     3743,2.032,0,7.94E-01,3.57E-02,          ,          ,          ,          ,37430000
 DSO 2     3738,          ,          ,          ,          ,7.46E-01,5.28E-01,5.87E-01,2.14E-02,37431692
 DSO 1     3744,1.937,-2.976,1.389,2.62E-02,          ,          ,          ,          ,37440000
 DSO 2     3739,          ,          ,          ,          ,3.10E-01,-4.76E-02,1.71E-01,1.39E-02,37441692
 DSO 1     3745,2.079,-3.571,1.389,1.55E-02,          ,          ,          ,          ,37450000
 DSO 2     3740,          ,          ,          ,          ,3.49E-01,2.50E-01,1.71E-01,1.11E-02,37451692
 DSO 1     3746,1.857,-2.976,2.976,2.74E-02,          ,          ,          ,          ,37460000
 DSO 2     3741,          ,          ,          ,          ,1.31E-01,1.19E-02,4.88E-01,1.55E-02,37461692
 DSO 1     3747,2.016,-3.97E-01,1.786,2.50E-02,          ,          ,          ,          ,37470000
 DSO 2     3742,          ,          ,          ,          ,3.29E-01,5.16E-02,6.07E-01,1.03E-02,37471692
 DSO 1     3748,2.286,5.95E-01,-1.587,1.19E-02,          ,          ,          ,          ,37480000
 DSO 2     3743,          ,          ,          ,          ,9.25E-01,7.66E-01,5.87E-01,1.75E-02,37481692
 DSO 1     3749,2.19,-5.95E-01,0,3.10E-02,          ,          ,          ,          ,37490000
 DSO 2     3744,          ,          ,          ,          ,9.64E-01,6.67E-01,8.45E-01,2.14E-02,37491692
 DSO 1     3750,2.127,9.92E-01,0,2.50E-02,          ,          ,          ,          ,37500000
 DSO 2     3745,          ,          ,          ,          ,7.06E-01,3.49E-01,8.65E-01,1.67E-02,37501692
 DSO 1     3751,1.905,0,-2.579,2.74E-02,          ,          ,          ,          ,37510000
 DSO 2     3746,          ,          ,          ,          ,8.85E-01,6.27E-01,9.84E-01,1.67E-02,37511692
 DSO 1     3752,1.889,-3.373,1.984,1.55E-02,          ,          ,          ,          ,37520000
 DSO 2     3747,          ,          ,          ,          ,3.18E-02,-1.27E-01,4.68E-01,1.63E-02,37521692
 DSO 1     3753,1.794,-2.976,1.98E-01,3.33E-02,          ,          ,          ,          ,37530000
 DSO 2     3748,          ,          ,          ,          ,3.89E-01,1.51E-01,7.14E-02,1.39E-02,37531692
 DSO 1     3754,2.254,-3.571,1.984,3.69E-02,          ,          ,          ,          ,37540000
 DSO 2     3749,          ,          ,          ,          ,5.48E-01,2.10E-01,7.46E-01,1.03E-02,37541692
 DSO 1     3755,2.143,-1.98E-01,3.77,2.50E-02,          ,          ,          ,          ,37550000
 DSO 2     3750,          ,          ,          ,          ,3.10E-01,2.30E-01,3.69E-01,1.47E-02,37551692
 DSO 1     3756,2.222,9.92E-01,-1.587,3.33E-02,          ,          ,          ,          ,37560000
 DSO 2     3751,          ,          ,          ,          ,8.65E-01,5.68E-01,5.87E-01,2.18E-02,37561692
 DSO 1     3757,1.952,-1.984,1.786,2.02E-02,          ,          ,          ,          ,37570000
 DSO 2     3752,          ,          ,          ,          ,8.06E-01,3.49E-01,7.06E-01,2.18E-02,37571692
 DSO 1     3758,1.937,-1.98E-01,-9.92E-01,4.17E-02,          ,          ,          ,          ,37580000
 DSO 2     3753,          ,          ,          ,          ,3.49E-01,4.68E-01,9.25E-01,1.94E-02,37581692
 DSO 1     3759,2.286,1.786,-1.98E-01,3.81E-02,          ,          ,          ,          ,37590000
 DSO 2     3754,          ,          ,          ,          ,6.47E-01,5.68E-01,5.28E-01,1.87E-02,37591692
 DSO 1     3760,1.603,-1.786,-3.571,3.69E-02,          ,          ,          ,          ,37600000
 DSO 2     3755,          ,          ,          ,          ,2.90E-01,7.26E-01,8.06E-01,1.98E-02,37601692
 DSO 1     3761,1.921,-1.19,1.389,3.10E-02,          ,          ,          ,          ,37610000
 DSO 2     3756,          ,          ,          ,          ,3.69E-01,2.70E-01,4.48E-01,1.35E-02,37611692
 DSO 1     3762,1.921,-4.96,1.19,2.62E-02,          ,          ,          ,          ,37620000
 DSO 2     3757,          ,          ,          ,          ,4.29E-01,7.14E-02,5.87E-01,2.02E-02,37621692
 DSO 1     3763,2.063,1.786,1.389,2.50E-02,          ,          ,          ,          ,37630000
 DSO 2     3758,          ,          ,          ,          ,1.91E-01,-6.75E-02,5.28E-01,2.02E-02,37631692
 DSO 1     3764,1.873,7.94E-01,-7.94E-01,4.17E-02,          ,          ,          ,          ,37640000
 DSO 2     3759,          ,          ,          ,          ,2.70E-01,9.13E-02,3.69E-01,1.47E-02,37641692
 DSO 1     3765,2.159,-5.95E-01,7.94E-01,3.33E-02,          ,          ,          ,          ,37650000
 DSO 2     3760,          ,          ,          ,          ,3.89E-01,6.67E-01,7.06E-01,1.67E-02,37651692
 DSO 1     3766,2.032,-1.19,-2.183,3.10E-02,          ,          ,          ,          ,37660000
 DSO 2     3761,          ,          ,          ,          ,6.07E-01,2.10E-01,1.163,1.71E-02,37661692
 DSO 1     3767,2,5.95E-01,-9.92E-01,4.29E-02,          ,          ,          ,          ,37670000
 DSO 2     3762,          ,          ,          ,          ,3.69E-01,7.06E-01,8.65E-01,2.10E-02,37671692
 DSO 1     3768,2.095,-5.95E-01,-1.389,4.29E-02,          ,          ,          ,          ,37680000
