               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,  Timestamp
 DSO 1     2322,2.794     ,-1.39     ,0.00      ,0.1190    ,          ,          ,          ,          ,   15022724
 DSO 2     2316,          ,          ,          ,          ,0.357     ,0.218     ,0.531     ,0.0171    ,   15023138
 DSO 1     2323,2.841     ,0.20      ,3.77      ,0.0972    ,          ,          ,          ,          ,   15032724
 DSO 2     2317,          ,          ,          ,          ,0.298     ,0.417     ,0.519     ,0.0214    ,   15033138
 DSO 1     2324,2.524     ,1.79      ,1.19      ,0.0813    ,          ,          ,          ,          ,   15042724
 DSO 2     2318,          ,          ,          ,          ,0.040     ,-0.198    ,0.281     ,0.0190    ,   15043138
 DSO 1     2325,2.635     ,1.39      ,1.79      ,0.0595    ,          ,          ,          ,          ,   15052724
 DSO 2     2319,          ,          ,          ,          ,-0.159    ,-0.159    ,0.400     ,0.0167    ,   15053138
 DSO 1     2326,2.730     ,-2.58     ,1.19      ,0.0873    ,          ,          ,          ,          ,   15062724
 DSO 2     2320,          ,          ,          ,          ,-0.040    ,0.238     ,0.448     ,0.0226    ,   15063138
 DSO 1     2327,2.603     ,-0.99     ,3.17      ,0.0238    ,          ,          ,          ,          ,   15072724
 DSO 2     2321,          ,          ,          ,          ,-0.020    ,-0.198    ,0.495     ,0.0175    ,   15073138
 DSO 1     2328,2.746     ,-1.39     ,-0.99     ,0.0635    ,          ,          ,          ,          ,   15082724
 DSO 2     2322,          ,          ,          ,          ,0.139     ,0.377     ,0.674     ,0.0163    ,   15083138
 DSO 1     2329,2.698     ,-1.79     ,3.57      ,0.0873    ,          ,          ,          ,          ,   15092724
 DSO 2     2323,          ,          ,          ,          ,0.337     ,0.198     ,0.495     ,0.0214    ,   15093138
 DSO 1     2330,2.937     ,-1.98     ,1.39      ,0.0913    ,          ,          ,          ,          ,   15102724
 DSO 2     2324,          ,          ,          ,          ,0.139     ,-0.079    ,0.602     ,0.0234    ,   15103138
 DSO 1     2331,2.810     ,-1.79     ,2.58      ,0.0734    ,          ,          ,          ,          ,   15112724
 DSO 2     2325,          ,          ,          ,          ,0.317     ,0.198     ,0.483     ,0.0206    ,   15113138
 DSO 1     2332,2.984     ,4.76      ,4.56      ,0.1012    ,          ,          ,          ,          ,   15122724
 DSO 2     2326,          ,          ,          ,          ,-0.060    ,-0.377    ,0.281     ,0.0135    ,   15123138
 DSO 1     2333,3.032     ,0.60      ,5.16      ,0.1171    ,          ,          ,          ,          ,   15132724
 DSO 2     2327,          ,          ,          ,          ,-0.020    ,-0.079    ,0.233     ,0.0115    ,   15133138
 DSO 1     2334,2.683     ,-3.37     ,2.58      ,0.0774    ,          ,          ,          ,          ,   15142724
 DSO 2     2328,          ,          ,          ,          ,-0.159    ,-0.258    ,0.448     ,0.0163    ,   15143138
 DSO 1     2335,2.651     ,-0.60     ,4.96      ,0.0476    ,          ,          ,          ,          ,   15152724
 DSO 2     2329,          ,          ,          ,          ,-0.040    ,-0.258    ,0.507     ,0.0099    ,   15153138
 DSO 1     2336,2.794     ,1.19      ,2.78      ,0.0833    ,          ,          ,          ,          ,   15162724
 DSO 2     2330,          ,          ,          ,          ,0.516     ,0.397     ,0.519     ,0.0175    ,   15163138
 DSO 1     2337,3.016     ,-0.60     ,5.56      ,0.0397    ,          ,          ,          ,          ,   15172724
 DSO 2     2331,          ,          ,          ,          ,0.575     ,0.298     ,0.674     ,0.0218    ,   15173138
 DSO 1     2338,3.143     ,-1.19     ,3.17      ,0.0714    ,          ,          ,          ,          ,   15182724
 DSO 2     2332,          ,          ,          ,          ,0.337     ,0.040     ,0.698     ,0.0171    ,   15183138
 DSO 1     2339,3.063     ,-1.19     ,0.40      ,0.0595    ,          ,          ,          ,          ,   15192724
 DSO 2     2333,          ,          ,          ,          ,0.516     ,0.278     ,0.745     ,0.0175    ,   15193138
 DSO 1     2340,2.952     ,2.18      ,3.57      ,0.1052    ,          ,          ,          ,          ,   15202724
 DSO 2     2334,          ,          ,          ,          ,-0.357    ,-0.456    ,0.436     ,0.0163    ,   15203138
 DSO 1     2341,3.190     ,1.79      ,2.58      ,0.0774    ,          ,          ,          ,          ,   15212724
 DSO 2     2335,          ,          ,          ,          ,0.040     ,-0.159    ,0.186     ,0.0139    ,   15213138
 DSO 1     2342,3.048     ,-2.18     ,3.97      ,0.0694    ,          ,          ,          ,          ,   15222724
 DSO 2     2336,          ,          ,          ,          ,0.218     ,-0.079    ,0.614     ,0.0115    ,   15223138
 DSO 1     2343,3.111     ,-1.19     ,3.57      ,0.0615    ,          ,          ,          ,          ,   15232724
 DSO 2     2337,          ,          ,          ,          ,-0.040    ,-0.020    ,0.352     ,0.0159    ,   15233138
 DSO 1     2344,3.095     ,0.20      ,3.37      ,0.0893    ,          ,          ,          ,          ,   15242724
 DSO 2     2338,          ,          ,          ,          ,0.417     ,0.179     ,0.519     ,0.0218    ,   15243138
 DSO 1     2345,3.032     ,0.79      ,2.78      ,0.0675    ,          ,          ,          ,          ,   15252724
 DSO 2     2339,          ,          ,          ,          ,0.397     ,0.000     ,0.579     ,0.0222    ,   15253138
 DSO 1     2346,3.270     ,-1.39     ,-0.60     ,0.1171    ,          ,          ,          ,          ,   15262724
 DSO 2     2340,          ,          ,          ,          ,-0.020    ,0.179     ,0.710     ,0.0190    ,   15263138
 DSO 1     2347,3.159     ,-3.37     ,1.79      ,0.0635    ,          ,          ,          ,          ,   15272724
 DSO 2     2341,          ,          ,          ,          ,0.258     ,0.238     ,0.460     ,0.0179    ,   15273138
 DSO 1     2348,3.127     ,4.17      ,1.79      ,0.1270    ,          ,          ,          ,          ,   15282724
 DSO 2     2342,          ,          ,          ,          ,-0.060    ,0.437     ,0.626     ,0.0210    ,   15283138
 DSO 1     2349,3.302     ,0.20      ,2.98      ,0.0833    ,          ,          ,          ,          ,   15292724
 DSO 2     2343,          ,          ,          ,          ,-0.060    ,-0.020    ,0.412     ,0.0143    ,   15293138
 DSO 1     2350,3.159     ,-2.38     ,1.79      ,0.0496    ,          ,          ,          ,          ,   15302724
 DSO 2     2344,          ,          ,          ,          ,0.060     ,-0.179    ,0.483     ,0.0198    ,   15303138
 DSO 1     2351,3.111     ,-3.77     ,1.19      ,0.0476    ,          ,          ,          ,          ,   15312724
 DSO 2     2345,          ,          ,          ,          ,-0.139    ,-0.377    ,0.460     ,0.0206    ,   15313138
 DSO 1     2352,3.095     ,-0.99     ,-0.79     ,0.0675    ,          ,          ,          ,          ,   15322724
 DSO 2     2346,          ,          ,          ,          ,-0.060    ,-0.198    ,0.388     ,0.0155    ,   15323138
 DSO 1     2353,3.349     ,0.00      ,4.96      ,0.0595    ,          ,          ,          ,          ,   15332724
 DSO 2     2347,          ,          ,          ,          ,0.000     ,0.317     ,0.567     ,0.0159    ,   15333138
 DSO 1     2354,2.968     ,0.00      ,1.39      ,0.1012    ,          ,          ,          ,          ,   15342724
 DSO 2     2348,          ,          ,          ,          ,0.258     ,-0.119    ,0.840     ,0.0187    ,   15343138
 DSO 1     2355,3.476     ,0.79      ,0.00      ,0.0516    ,          ,          ,          ,          ,   15352724
 DSO 2     2349,          ,          ,          ,          ,0.000     ,0.357     ,0.674     ,0.0202    ,   15353138
 DSO 1     2356,3.429     ,0.99      ,4.96      ,0.0734    ,          ,          ,          ,          ,   15362724
 DSO 2     2350,          ,          ,          ,          ,0.099     ,0.377     ,0.686     ,0.0234    ,   15363138
 DSO 1     2357,3.206     ,0.60      ,3.97      ,0.0833    ,          ,          ,          ,          ,   15372724
 DSO 2     2351,          ,          ,          ,          ,-0.218    ,-0.417    ,0.305     ,0.0194    ,   15373138
 DSO 1     2358,3.254     ,0.99      ,2.58      ,0.0853    ,          ,          ,          ,          ,   15382724
 DSO 2     2352,          ,          ,          ,          ,0.000     ,-0.040    ,0.519     ,0.0131    ,   15383138
 DSO 1     2359,3.222     ,-2.58     ,4.76      ,0.0317    ,          ,          ,          ,          ,   15392724
 DSO 2     2353,          ,          ,          ,          ,-0.099    ,-0.139    ,0.388     ,0.0159    ,   15393138
 DSO 1     2360,3.159     ,-1.79     ,5.16      ,0.0278    ,          ,          ,          ,          ,   15402724
 DSO 2     2354,          ,          ,          ,          ,0.079     ,-0.337    ,0.340     ,0.0210    ,   15403138
 DSO 1     2361,3.365     ,-1.39     ,2.98      ,0.0675    ,          ,          ,          ,          ,   15412724
 DSO 2     2355,          ,          ,          ,          ,0.060     ,-0.060    ,0.674     ,0.0198    ,   15413138
 DSO 1     2362,3.460     ,-0.60     ,3.37      ,0.0238    ,          ,          ,          ,          ,   15422724
 DSO 2     2356,          ,          ,          ,          ,0.278     ,0.079     ,0.590     ,0.0139    ,   15423138
 DSO 1     2363,3.365     ,0.99      ,2.18      ,0.0813    ,          ,          ,          ,          ,   15432724
 DSO 2     2357,          ,          ,          ,          ,0.278     ,0.198     ,0.567     ,0.0175    ,   15433138
 DSO 1     2364,3.190     ,1.19      ,3.97      ,0.0933    ,          ,          ,          ,          ,   15442724
 DSO 2     2358,          ,          ,          ,          ,0.417     ,0.258     ,0.567     ,0.0254    ,   15443138
 DSO 1     2365,3.778     ,3.17      ,5.75      ,0.0992    ,          ,          ,          ,          ,   15452724
 DSO 2     2359,          ,          ,          ,          ,0.020     ,-0.298    ,0.424     ,0.0163    ,   15453138
 DSO 1     2366,3.317     ,1.59      ,2.98      ,0.0734    ,          ,          ,          ,          ,   15462724
 DSO 2     2360,          ,          ,          ,          ,-0.278    ,-0.099    ,0.329     ,0.0202    ,   15463138
 DSO 1     2367,3.444     ,-3.37     ,2.78      ,0.0496    ,          ,          ,          ,          ,   15472724
 DSO 2     2361,          ,          ,          ,          ,-0.020    ,-0.298    ,0.412     ,0.0198    ,   15473138
 DSO 1     2368,3.349     ,-0.40     ,1.59      ,0.0377    ,          ,          ,          ,          ,   15482724
 DSO 2     2362,          ,          ,          ,          ,-0.179    ,-0.099    ,0.412     ,0.0151    ,   15483138
 DSO 1     2369,3.397     ,-0.20     ,2.78      ,0.0556    ,          ,          ,          ,          ,   15492724
 DSO 2     2363,          ,          ,          ,          ,0.397     ,0.198     ,0.567     ,0.0266    ,   15493138
 DSO 1     2370,3.460     ,1.39      ,1.59      ,0.0595    ,          ,          ,          ,          ,   15502724
 DSO 2     2364,          ,          ,          ,          ,0.258     ,0.119     ,0.579     ,0.0167    ,   15503138
 DSO 1     2371,3.286     ,-1.19     ,2.38      ,0.0575    ,          ,          ,          ,          ,   15512724
 DSO 2     2365,          ,          ,          ,          ,0.079     ,0.298     ,0.483     ,0.0163    ,   15513138
 DSO 1     2372,3.635     ,-1.39     ,4.56      ,0.0992    ,          ,          ,          ,          ,   15522724
 DSO 2     2366,          ,          ,          ,          ,0.337     ,0.437     ,0.519     ,0.0234    ,   15523138
 DSO 1     2373,3.460     ,0.40      ,1.98      ,0.0813    ,          ,          ,          ,          ,   15532724
 DSO 2     2367,          ,          ,          ,          ,0.079     ,-0.238    ,0.352     ,0.0159    ,   15533138
 DSO 1     2374,3.492     ,2.38      ,3.97      ,0.0952    ,          ,          ,          ,          ,   15542724
 DSO 2     2368,          ,          ,          ,          ,0.040     ,-0.357    ,0.340     ,0.0171    ,   15543138
 DSO 1     2375,3.206     ,0.40      ,2.98      ,0.0556    ,          ,          ,          ,          ,   15552724
 DSO 2     2369,          ,          ,          ,          ,0.159     ,-0.060    ,0.519     ,0.0167    ,   15553138
 DSO 1     2376,3.238     ,-1.19     ,3.17      ,0.0675    ,          ,          ,          ,          ,   15562724
 DSO 2     2370,          ,          ,          ,          ,0.079     ,0.020     ,0.448     ,0.0258    ,   15563138
 DSO 1     2377,3.222     ,0.99      ,4.37      ,0.0655    ,          ,          ,          ,          ,   15572724
 DSO 2     2371,          ,          ,          ,          ,0.198     ,-0.040    ,0.638     ,0.0167    ,   15573138
 DSO 1     2378,3.270     ,-2.38     ,2.18      ,0.0357    ,          ,          ,          ,          ,   15582724
 DSO 2     2372,          ,          ,          ,          ,0.119     ,0.556     ,0.543     ,0.0198    ,   15583138
 DSO 1     2379,3.397     ,-2.78     ,4.76      ,0.0873    ,          ,          ,          ,          ,   15592724
 DSO 2     2373,          ,          ,          ,          ,0.060     ,0.020     ,0.471     ,0.0190    ,   15593138
 DSO 1     2380,3.381     ,3.77      ,1.98      ,0.0933    ,          ,          ,          ,          ,   15602724
 DSO 2     2374,          ,          ,          ,          ,0.298     ,0.159     ,0.579     ,0.0290    ,   15603138
 DSO 1     2381,3.635     ,0.20      ,3.97      ,0.1171    ,          ,          ,          ,          ,   15612724
 DSO 2     2375,          ,          ,          ,          ,0.258     ,0.119     ,0.579     ,0.0250    ,   15613138
 DSO 1     2382,3.508     ,0.99      ,1.79      ,0.0575    ,          ,          ,          ,          ,   15622724
 DSO 2     2376,          ,          ,          ,          ,-0.079    ,-0.317    ,0.412     ,0.0167    ,   15623138
 DSO 1     2383,3.365     ,0.40      ,2.18      ,0.0754    ,          ,          ,          ,          ,   15632724
 DSO 2     2377,          ,          ,          ,          ,-0.238    ,-0.258    ,0.352     ,0.0143    ,   15633138
 DSO 1     2384,3.190     ,0.60      ,4.56      ,0.0476    ,          ,          ,          ,          ,   15642724
